L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,S11,S8,T1,T2,T3,T6,S9,S10,T4,H1,T7,T8,T9,T10,V1,V2,V3,V4,V5,V6,V7,V8,H6,S2,S1,S3,S4,S5,S7,S6,T11,H7,H8,C1,C2,H2,H3,H4,H5,T5,H9,H10,H11,H12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,98.41303343,792.038354,791.8805762,4279.092222,30.39435556,-0.000538276,-1.89e-05,20.02379864,0.185,9.247575279,124.4803772,0.009915589,28.91479492,0.14,0.57,0.0,0.0,28.19,0.0,0.27,70.83,7711.669284,0.000221,4516.31941,0.3051,0.04918,149.395,0.702911,0.35191,0.005485103,69.30139076,69.30139076,1840.101378,0.0,7.398384589,24.9794178,2.281746864,1.748599516,107.5046368,39.80379218,1.75e-06,13364.36182,286.2428838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,98.61051499,66.96406096,67.29406097,171.887785,1.407264191,-0.001985144,-3.87e-08,1.023744037,0.391,0.423069087,7.88305521,0.000301044,2.504170418,3.81,62.41,3.23,0.0,0.36,0.0,30.18,0.0,8820.089521,0.000133,7493.031855,0.4866,0.16351,145.721,0.665593,0.24529,0.00353569,43.97393688,43.97393688,501.7352865,0.0,9.585822916,27.77261925,4.355033398,2.462748175,5.287973775,32.50541556,1.84e-06,31103.01612,272.0907512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1390.382763,834.4249994,1779.015625,21.53367229,-0.000369881,-6.48e-06,15.304628,0.469,6.569717308,30.76348877,-0.006160587,7.638244629,77.14,22.39,0.0,0.0,0.15,0.3,0.03,0.0,2052.562486,0.000132,7539.261943,0.4008,0.15157,40.4785,0.562295,0.18619,0.001695175,0.0,0.0,839.1952959,0.0,7.004197728,22.45709229,3.196649551,0.912127791,43.43248687,40.96048266,1.79e-06,5529.566196,279.1072766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,605.1298653,259.2398811,726.9844055,6.167206059,-0.001737567,-4.95e-07,4.510476461,0.357,1.869617894,40.4690094,-0.001134236,12.59526062,69.43,16.89,1.54,0.0,0.0,0.01,12.14,0.0,10207.18489,8.6e-05,11576.38766,0.5183,0.41439,133.329,0.629539,0.24566,0.002461927,0.0,0.0,1691.920452,0.0,8.308470161,26.14506149,3.333572149,4.203260296,21.67539946,33.5396082,1.81e-06,29933.09835,276.1865038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,99.92381239,58.63635039,60.01301706,130.1844517,0.684200097,0.000263042,1.31e-07,0.493029108,0.461,0.211336994,5.778470993,-2.48e-05,2.374166012,21.59,1.26,68.41,0.0,0.0,0.0,8.74,0.0,5211.590845,0.000108,9228.737278,0.657,0.08588,109.069,0.760525,0.36334,0.002206674,10.74291394,10.74291394,1534.58554,0.0,9.909124773,27.05717659,5.146288395,0.466191547,3.532351408,36.85489824,1.84e-06,21030.09425,271.0167002
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,386.4059263,210.2948118,401.5877991,9.100604249,-0.003785597,-5.4e-06,6.477653453,0.524,2.797050552,47.16958618,-0.002707938,15.47945404,85.13,1.67,0.03,0.96,0.0,0.74,11.48,0.0,3611.395349,0.000175,5687.617466,0.2626,0.15552,47.4451,0.551274,0.34127,0.002980591,0.071561282,2.220417458,3240.991664,9.0,7.628800547,25.34189796,3.276608467,1.889329862,5.820608036,68.99413198,1.82e-06,15674.63205,275.4316542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,318.1896273,140.3318545,228.0333405,2.273466119,-0.001866282,2.77e-07,1.681399058,0.615,0.691050317,11.02875137,-0.000282768,3.572504044,0.6,82.55,0.34,0.0,1.4,0.0,15.11,0.0,9297.700092,9.4e-05,10607.95871,0.0047,0.10332,45.3254,0.498617,0.27709,0.002564196,0.0,0.0,506.4887653,1.0,9.167127431,27.82544899,4.46998024,3.859233882,6.679364795,34.139974,1.83e-06,28026.65485,273.3434442
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,95.75428541,708.1886671,708.917556,1825.773322,32.20488404,-0.000620334,-2.23e-05,21.64187424,0.388,9.784115698,61.20166779,-0.001397984,27.22570038,79.35,15.25,0.0,0.0,2.53,1.32,1.54,0.01,1712.485927,0.000185,5403.713847,0.4842,0.31767,137.228,0.611672,0.1942,0.002160312,31.10656083,31.10656083,2616.102444,6.0,6.910657762,25.8258419,3.056829214,0.754089536,47.09835198,38.76512119,1.8e-06,3581.627686,277.8423622
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,99.02343846,71.75707025,76.45262594,353.4466848,2.187552304,-0.001013052,-1.91e-08,1.619946089,0.216,0.663565195,14.18902779,0.000835327,4.75153923,9.81,82.13,0.66,0.0,0.36,0.0,7.04,0.0,5145.669381,0.000132,7527.234186,0.3719,0.33825,36.5989,0.668081,0.27082,0.002688319,46.24217112,46.24217112,105.430148,0.0,9.657088588,28.58469391,4.352640152,0.229287201,4.591610281,76.97662982,1.77e-06,12524.18847,282.7318594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,285.4934909,135.355704,330.8755493,3.845167311,-0.003738358,1.45e-06,2.80714002,0.409,1.174154421,23.52583694,-0.000615898,6.087795258,35.1,37.23,2.69,0.0,0.96,0.03,23.99,0.0,15278.48302,8.1e-05,12269.29446,0.5144,0.1849,41.8489,0.625454,0.2674,0.002841946,0.045767538,0.06448204,701.791013,5.0,8.4060969,29.02203941,3.54366827,0.745754429,17.18552864,19.25314934,1.8e-06,58027.11742,277.8369304
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1186.13698,949.3836381,1794.914383,7.675585309,-0.000339708,-1.18e-06,5.593830492,0.529,2.332586347,43.44568253,-0.002671413,8.959033966,55.38,31.19,0.01,0.0,10.54,0.01,2.87,0.0,3385.86726,0.000172,5799.663068,0.6101,0.51282,41.1707,0.762534,0.31812,0.002830267,0.0,0.0,697.7670083,1.0,8.377345704,24.97149849,3.500935078,0.197518742,22.10117071,81.21354324,1.7e-06,7990.393716,293.7104501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,33.57466409,34.07466409,74.71333313,0.535910625,0.000819013,-1.63e-07,0.389107282,0.456,0.165091792,2.085138798,3.15e-06,0.648888588,21.64,7.82,58.44,0.0,0.0,0.0,12.1,0.0,3529.080233,8.3e-05,12010.09687,0.279,0.06466,39.6686,0.461439,0.13151,0.001395338,28.63055031,28.63055031,575.0074708,0.0,10.3245938,29.83992958,5.696054459,0.397591024,1.454666731,51.36113416,1.83e-06,13556.70648,273.0659983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1340.323777,260.0881816,1597.773193,4.137361012,-0.000374193,-9.47e-07,3.053040805,0.163,1.25813647,35.59594727,-0.001471464,5.780212402,0.24,82.19,0.06,13.36,0.1,0.83,3.22,0.0,2499.728868,0.000126,7913.310021,0.5837,0.30586,58.3227,0.69353,0.23112,0.001782311,0.0,0.0,452.2908148,9.0,8.755458357,27.05467606,3.57942915,0.209725452,20.14184966,79.32604107,1.75e-06,4626.299949,285.7811975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.93334618,878.2699391,878.1499391,4651.187617,27.53272083,-0.001399044,-1.67e-05,17.83156393,0.189,8.351090573,77.90722656,0.000854187,20.29983521,0.0,0.0,0.0,0.0,2.48,0.0,0.0,97.52,2912.405939,0.000203,4904.554246,0.7359,0.00629,169.274,0.826382,0.30312,0.003104,59.03754398,59.03754398,2115.065588,0.0,7.636756733,28.84318733,2.224734306,2.662595894,111.8960769,41.56703028,1.79e-06,6830.987563,279.3446722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.99448253,163.5503724,170.9348167,374.2377768,1.100851495,-0.000180929,3.77e-08,0.801533239,0.457,0.335584783,9.685973167,-5.61e-05,2.726946354,48.76,10.8,35.25,0.0,0.0,0.05,5.15,0.0,21052.24727,5.1e-05,19356.80194,0.1083,0.01936,138.319,0.574783,0.29263,0.002114516,13.2987376,13.2987376,3725.993399,0.0,9.693292036,32.48250198,4.590360641,1.803510479,4.660533043,80.2993506,1.81e-06,75145.23631,275.5032151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1489.959943,744.9343696,1947.641174,28.17198827,-0.000788957,-2.11e-05,19.14729162,0.382,8.550348955,66.48443604,-0.009772863,18.30654907,50.34,12.19,4.32,0.0,31.2,0.02,1.51,0.41,4628.389108,0.000119,8396.785955,0.094,0.03337,134.086,0.55539,0.26468,0.002285584,0.0,0.0,877.8867897,1.0,7.147006217,24.45884514,3.135030985,0.979159846,30.64265489,63.55980515,1.71e-06,8206.987785,293.0424542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1639.444695,1648.841362,3939.207702,36.50920219,-0.00051218,-2.29e-05,23.80927277,0.419,11.02899541,85.44346619,-0.006418484,35.02125549,32.22,11.82,0.03,0.0,29.26,0.05,3.0,23.62,7832.6949,9.5e-05,10440.16829,0.2893,6e-05,145.436,0.527633,0.296,0.002391351,3.092871038,3.092871038,837.9,8.0,7.133592914,25.97695732,2.404122591,0.201986341,52.90256553,74.46156272,1.7e-06,10097.47346,293.748112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,441.7140157,108.0451314,291.1544189,4.015421609,-0.002928559,-1.23e-06,2.926351794,0.371,1.211543333,15.98596954,-0.000662337,3.811683655,47.29,34.72,0.32,0.0,0.13,0.04,17.5,0.0,10374.64736,8.5e-05,11627.97143,0.4224,0.26461,38.0874,0.610397,0.22483,0.00247103,0.0,0.0,989.1111058,1.0,8.417488203,30.01650238,3.266301632,0.481048088,11.0651992,26.31262336,1.81e-06,36875.1612,276.7082699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1172.37856,688.0818989,2271.876678,11.25372686,-0.000297293,-2.44e-06,8.097138898,0.303,3.40850685,61.96917725,-0.002401381,13.86190796,75.93,16.95,2.0,0.0,2.84,1.09,1.13,0.06,7076.295069,9e-05,11104.62435,0.5004,0.34177,59.5762,0.721477,0.3054,0.00213695,0.0,0.0,903.9024888,3.0,7.816993776,25.35543823,2.91881609,0.305638143,25.51959791,89.02478349,1.77e-06,15876.94124,283.2381411
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,645.7299756,614.9355306,2007.016712,28.28912296,-0.000343404,-1.96e-05,18.94551675,0.306,8.597840033,50.63778687,-0.015827745,24.78189087,67.4,19.25,0.06,0.0,8.02,1.03,3.62,0.63,561.9074775,0.000312,3198.460305,0.526,0.29271,122.98,0.686515,0.29325,0.002090676,0.0,0.0,1720.896913,3.0,7.183203555,31.62493515,2.658882141,0.781420699,32.60509039,61.55531814,1.73e-06,1282.269876,289.6309014
0.0,0.8,0.2,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,17.0,99.2014987,116.7187649,117.3676538,239.4800046,3.80141044,-0.00369575,1.67e-06,2.73481196,0.49,1.174963797,15.56263924,0.000973061,7.930278778,78.45,11.79,0.17,0.02,0.01,1.23,8.33,0.0,1088.779735,0.000238,4196.261981,0.3302,0.30936,131.84,0.540253,0.2182,0.00221821,28.32941953,28.32941953,1511.17056,3.0,8.454095792,28.94748497,4.146255493,0.849396915,3.732760564,64.15627268,1.76e-06,4974.698573,284.0710355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,69.43810838,155.9205434,159.6983213,862.9044259,15.47635068,-0.000657157,-4.05e-06,11.08611336,0.185,4.739079683,29.97652626,0.027797594,7.606544495,79.44,13.08,5.23,0.0,0.34,0.08,1.83,0.0,510.904027,0.000655,1525.738783,0.1731,0.00421,50.2366,0.46796,0.27422,0.004179119,100.0,100.0,1607.9602,0.0,7.328285771,19.46581459,3.783608437,1.994237391,73.37811754,11.75969696,1.81e-06,1992.636603,275.5164927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1042.794879,718.8837769,2096.656769,20.57103133,-0.000663442,-8.75e-06,14.40869455,0.343,6.258547529,55.1532135,-0.002753331,14.81317139,74.04,12.64,4.33,0.0,7.19,0.04,1.77,0.0,13099.97103,7.5e-05,13252.06404,0.3104,0.06955,38.4744,0.617737,0.2867,0.00243639,0.0,0.0,948.260851,6.0,7.211480218,30.57409286,3.059246302,0.463199332,6.071946657,345.3022379,1.39e-06,25177.84786,359.921673
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,289.3932261,54.25766703,154.4710999,2.061363245,-0.003384347,1.61e-07,1.520622703,0.351,0.627109697,11.60749817,-0.000206876,3.14944458,42.77,28.63,2.38,0.0,0.44,0.03,25.77,0.0,12223.55306,6.5e-05,15329.92364,0.3089,0.09401,42.8213,0.486544,0.16476,0.002034483,0.0,0.0,1043.067091,6.0,9.912494117,33.59049225,3.793972969,0.234067954,1.620337959,95.33264279,1.7e-06,45786.35455,294.2258682
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,96.38535108,407.7937845,415.4360065,1493.459971,36.11290298,-0.000642482,-2.52e-05,24.08940307,0.278,11.00979193,50.41540527,0.020607712,10.69218445,84.19,12.14,0.01,0.0,1.81,0.6,1.25,0.01,1356.058393,0.000385,2594.356892,0.3008,0.01462,146.47,0.501157,0.26391,0.004004098,74.05451696,74.05451696,2747.271184,1.0,6.546473275,27.30912781,3.372547865,0.835741943,51.81448777,28.8232121,1.82e-06,3443.90947,274.9630818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,521.3317163,30.18172242,73.14559937,0.868198904,-0.000725339,9.32e-08,0.607024987,0.413,0.27111567,7.601383209,-7.68e-05,3.722358704,1.03,22.53,1.44,64.78,0.1,5.38,4.74,0.0,1284.18085,0.000205,4858.064509,0.6392,0.54484,35.7305,0.775276,0.34458,0.002080871,0.0,0.0,734.6338626,0.0,9.513603328,23.68621826,5.105406284,0.320891118,6.185755892,11.82484415,1.69e-06,6418.233593,296.3506092
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,468.621129,235.1778001,766.7066956,2.41579826,-0.000563009,3.01e-07,1.746296277,0.307,0.740366119,14.82583618,-0.000112283,7.503620148,31.4,23.42,34.76,7.11,0.01,0.43,2.87,0.0,12831.08557,6.2e-05,16073.72711,0.4782,0.16962,62.2857,0.672044,0.29283,0.001987972,0.0,0.0,808.5,5.0,8.913678829,31.16524315,3.033985376,0.185739504,3.736928776,205.1702726,1.6e-06,47618.26484,313.1948248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,98.96418285,234.1474134,235.33408,488.3210965,5.043834773,-0.000174866,1.41e-06,3.693846204,0.482,1.535637088,39.07402754,0.002761311,8.722919464,0.0,70.5,0.0,0.0,26.02,0.0,3.48,0.0,11681.53061,0.000124,8034.368304,0.5162,0.32057,34.318,0.783629,0.47998,0.003794839,59.14381471,59.14381471,362.2930878,2.0,8.814231043,29.49003983,3.671565771,1.270542732,6.854709774,71.23877052,1.77e-06,22564.41559,282.1912424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.97436175,448.8799868,519.2599841,1617.339958,24.32355096,-0.028058535,-9.55e-06,16.84212725,0.321,7.395426109,269.2983341,0.001120608,133.9282055,73.28,21.98,0.0,0.06,0.58,2.01,2.09,0.0,3164.03707,0.000171,5828.964139,0.5399,0.4406,148.096,0.716167,0.29301,0.002722229,36.5884204,36.5884204,1747.434761,15.0,6.925510225,27.05216599,2.027664185,1.14742536,30.02156527,53.87260603,1.81e-06,7980.247467,275.7294605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,974.4630375,505.5641422,1534.515533,9.684379073,-0.000652781,-8.22e-08,7.100352378,0.329,2.955879203,30.07013702,-0.001471857,16.47280121,64.41,29.45,0.06,3.27,0.26,0.74,1.8,0.0,4541.813088,0.000123,8068.695113,0.4417,0.20589,146.096,0.613232,0.26785,0.00235617,0.0,0.0,533.1828426,6.0,7.90007417,26.49547958,3.400018215,0.871444098,29.45371128,52.09922507,1.79e-06,12055.30116,280.0874039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1254.417402,1189.421842,2579.415573,25.4942125,-0.000546394,-1.61e-05,17.3935651,0.461,7.734539879,75.16784668,-0.004376467,17.76559448,29.15,30.11,1.89,0.0,36.54,0.0,2.24,0.07,15485.54026,6.7e-05,14854.22127,0.5057,0.25052,51.5272,0.692192,0.27381,0.002363244,0.0,0.0,525.6522693,3.0,7.297553025,27.50364304,2.826728344,0.699808883,14.94805392,172.5586211,1.47e-06,16527.08944,339.1587809
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,759.9728471,759.6039582,2098.291023,29.80223419,-0.001884027,-1.87e-05,19.64818448,0.362,9.027867103,74.42945862,-0.009337837,13.53097248,65.08,16.04,0.0,0.02,9.21,1.27,8.24,0.14,1747.229726,0.0002,4981.225714,0.3873,0.23078,38.4772,0.628879,0.33138,0.002367195,1.192569066,1.192569066,2149.95283,19.0,7.069918634,24.69592667,2.256499052,1.663051619,75.54948749,27.77372942,1.82e-06,5369.763555,275.2421313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,315.4595799,178.3484654,366.027771,5.761048396,-0.002450399,3.42e-06,4.247049307,0.487,1.776615113,27.63222122,-0.001320436,8.802501678,56.32,26.45,0.2,0.0,0.0,0.0,17.03,0.0,7006.940595,0.000114,8750.266408,0.6579,0.06282,70.277,0.761736,0.243,0.002698598,0.0,0.0,1634.125449,0.0,8.073117871,30.34068489,3.122186184,0.545181651,13.88620162,26.35909955,1.8e-06,25268.42049,278.2181944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,305.5017433,95.05507276,250.60112,3.025699555,-0.001031573,9.79e-07,2.20703497,0.379,0.926399843,13.44888878,-0.000797457,4.961959839,84.32,4.93,1.52,4.17,0.02,1.17,3.87,0.0,3180.627638,0.000126,7919.647325,0.0748,0.0264,132.161,0.448741,0.16637,0.002008842,0.001283727,0.001283727,1473.892107,4.0,8.534813511,27.42750931,4.245982647,0.502894544,12.79768836,19.5817489,1.83e-06,11591.00529,272.7620505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1351.66958,368.9240359,1500.308899,5.885101272,-0.000302855,-1.37e-06,4.263914158,0.246,1.787654731,29.62763977,-0.001961305,7.849594116,68.82,22.98,0.42,0.0,5.63,0.43,1.71,0.01,3448.978326,0.000138,7236.807455,0.3857,0.10897,145.042,0.582145,0.23606,0.002289251,0.0,0.0,1536.765959,2.0,8.740266109,25.4079628,3.770910978,1.630065171,28.46026448,52.71591555,1.81e-06,9694.556572,276.458451
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,498.6835933,145.6302486,418.2922363,2.106425138,-0.00080265,9.44e-07,1.531541721,0.348,0.647307731,10.2833252,-0.000131746,2.955162048,56.93,0.24,10.24,28.24,0.0,1.46,2.88,0.0,6917.639021,7.6e-05,13012.18506,0.1568,0.01994,40.6192,0.406653,0.21504,0.001803117,0.017413778,0.017413778,893.4771153,12.0,9.028652621,24.31452751,4.294301033,2.604529135,12.43139055,33.64806491,1.77e-06,24970.77026,282.8562778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,559.9629093,403.9140202,735.0877686,5.60603164,-0.0013186,6.19e-07,4.142501967,0.549,1.703244924,16.75556183,-0.000797175,4.602088928,65.67,20.34,0.39,0.0,0.03,0.0,13.56,0.0,7770.283382,8.6e-05,11572.19417,0.287,0.06313,132.21,0.437784,0.15961,0.00214881,0.0,0.0,4169.298851,0.0,8.338514262,26.95290565,3.263802767,1.231035536,18.71602311,39.27585279,1.66e-06,25733.2874,300.3175725
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,507.2133825,342.1578253,1112.454453,10.22876273,-0.001769891,-2.48e-06,7.310216118,0.308,3.13070805,26.65485382,-0.003200261,6.936981201,94.42,0.54,4.63,0.0,0.0,0.27,0.14,0.0,2344.781263,0.000146,6845.177113,0.0783,0.04721,42.2685,0.47122,0.23597,0.001995546,0.0,0.0,1206.734651,0.0,7.564177813,26.28221321,3.438404799,0.462470093,38.83134951,28.64835929,1.83e-06,9944.440466,273.3916695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,103.9824965,104.4491631,270.3900065,0.990240811,0.00084308,-5.67e-08,0.720333005,0.386,0.305038035,4.497501373,-8.08e-05,1.719579697,19.59,33.85,37.15,0.0,0.0,0.0,9.41,0.0,5836.402018,9.9e-05,10096.70299,0.4841,0.25325,48.333,0.698826,0.3458,0.002134461,7.649239251,7.649239251,458.9621449,0.0,9.642426726,28.04196358,5.092829704,2.4369664,6.605794058,40.93224889,1.83e-06,21827.419,272.6879098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,266.7000217,91.44668002,204.9210968,5.189888802,-0.002862831,7.99e-07,3.826490403,0.446,1.584036003,14.25680733,-0.001515921,4.489849091,4.86,73.45,0.0,0.0,0.0,0.0,21.69,0.0,2269.131076,0.00017,5851.69818,0.3893,0.00784,118.545,0.606043,0.20001,0.002296377,0.0,0.0,2036.839869,0.0,8.211002127,29.20760155,3.592609882,1.904122221,12.38183899,16.55013419,1.82e-06,8093.850603,275.2733974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,316.7130695,54.64306218,167.8122253,2.806661623,-0.002228423,1.02e-06,2.055427843,0.326,0.859798526,10.26013184,-0.000206454,4.108879089,67.47,10.75,8.83,0.0,0.33,0.02,12.59,0.0,23573.9943,5e-05,19673.82202,0.4047,0.02499,56.6248,0.565126,0.17325,0.002201522,0.0,0.0,1230.106328,4.0,8.573668753,28.02798271,3.482906818,0.734833388,10.53747318,15.92528137,1.81e-06,93141.89376,276.2729546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,99.9335623,314.4238758,316.0205425,811.7800163,7.762848588,-3.74e-06,7.3e-08,5.616891911,0.389,2.362328975,48.19527912,0.004937907,11.81611156,0.0,7.85,0.0,0.0,82.93,0.0,2.89,6.34,12996.4629,0.000123,8106.79698,0.6233,0.56754,133.194,0.775137,0.36113,0.003966967,59.43660654,59.43660654,315.3039919,0.0,8.583105569,27.01727295,2.517622232,0.233927175,8.854287122,91.6821428,1.71e-06,20457.73061,292.8856279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,488.3747789,114.8525622,355.4466553,4.309226527,-0.001060134,-1.42e-06,3.13151551,0.323,1.301898595,21.76598358,-0.000896704,5.97681427,60.11,14.29,1.3,0.0,0.0,0.04,24.27,0.0,9407.710541,0.000108,9202.718212,0.451,0.37044,46.223,0.688174,0.35633,0.002973179,0.0,0.0,2833.388071,1.0,8.484851514,28.05352402,3.378062725,0.497759378,19.83065137,17.92410388,1.78e-06,35857.76848,280.8429845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,835.7744435,45.68441669,205.0855103,1.325149966,-0.00138588,2.42e-07,0.975502574,0.223,0.403513558,5.643463135,-0.000262769,2.098182678,0.87,38.8,0.88,42.89,0.13,2.62,13.81,0.0,3101.235898,9.6e-05,10327.20443,0.1273,0.00386,41.0238,0.366598,0.11789,0.001521177,0.0,0.0,1878.123476,2.0,9.343730938,22.51543045,4.637532711,3.828881791,37.39228433,5.484701295,1.72e-06,10277.21183,290.2458977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,212.5338496,147.6982935,363.9322357,1.234703338,-0.000849464,6.9e-07,0.891832927,0.406,0.379614173,12.55861187,-0.000214057,6.231523514,68.99,16.28,10.87,0.0,0.0,0.46,3.4,0.0,5300.113992,0.000135,7387.480946,0.6684,0.09742,17.4401,0.827151,0.342,0.002779979,0.0,0.0,1740.920493,0.0,9.889351545,24.53957748,4.12050724,1.718806865,9.734546479,37.38563851,1.83e-06,16625.87684,273.5105194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,289.2361942,137.0806461,560.1422424,1.42500188,-8.93e-05,-2.57e-09,1.048976716,0.245,0.43421632,12.92069244,0.000103496,4.574020386,61.81,8.14,20.01,0.0,0.01,0.0,10.02,0.0,16213.96877,7.1e-05,13960.93176,0.466,0.14303,30.4801,0.732767,0.44465,0.002572915,0.0,0.813693705,288.9476377,1.0,9.857827048,28.62574005,4.485419273,3.965890088,10.00086705,56.00936793,1.83e-06,53991.58771,273.4270511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,91.42888465,91.16888466,394.6955359,1.930099627,-0.002167894,8.62e-07,1.411682714,0.231,0.58936525,15.21847248,-0.000320422,6.226251602,0.0,52.66,0.0,0.0,12.37,0.0,34.97,0.0,22478.29993,5.7e-05,17291.74371,0.3314,0.13123,132.07,0.559092,0.2712,0.002445897,6.069204806,6.069204806,508.883607,0.0,9.626778378,35.04073715,3.426585436,1.693287337,5.358181173,73.66222289,1.79e-06,79832.96651,279.1656128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,516.6371513,128.6538139,248.515564,4.000378103,-0.002427994,3.47e-07,2.923693509,0.518,1.212040291,13.04139328,-0.000818584,3.685150146,49.12,33.53,5.22,0.0,0.05,0.1,11.97,0.0,4897.208233,0.000105,9464.78672,0.5539,0.35097,32.094,0.676141,0.19599,0.002085733,0.010903661,0.010903661,965.6656595,1.0,8.350892831,27.19337273,3.791458845,0.412646734,13.8563571,17.93512986,1.77e-06,16919.93087,282.8355034
